CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;IDIMPH
125133;1;1;2006;2;43;S;2;286;1;;4;1;;5;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1.0;4;2300.0;08;09;09;08;;08;460.0;06;06;06;06;;05;2;0;5;0;0;0;00000
125332;1;1;2006;2;43;S;2;1004;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;4;2.0;2;4300.0;10;10;10;10;;10;1075.0;09;09;09;09;;09;2;0;96;0;0;0;00000
126166;1;1;2006;2;43;S;2;359;1;;5;1;;3;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;6;;6;5700.0;10;10;10;10;;10;950.0;09;09;09;09;;09;96;0;3;2;4;5;10000
126653;1;1;2006;2;43;S;2;314;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;1020.0;05;05;05;05;;05;510.0;06;07;06;06;;06;1;0;98;0;0;0;00000
127031;1;1;2006;2;43;S;2;609;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;;2;1000.0;05;05;05;04;;04;500.0;06;07;06;06;;05;1;0;98;0;0;0;00000
127619;1;1;2006;2;43;S;2;385;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;;1;900.0;04;05;04;04;;04;900.0;09;09;09;09;;08;1;0;98;0;0;0;00000
128105;1;1;2006;2;43;S;2;514;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;;2;920.0;04;05;04;04;;04;460.0;06;06;06;06;;05;2;0;1;0;0;0;00010
128165;1;1;2006;2;43;S;2;416;1;;3;1;;4;1;1;2;;1;1;1;2;2;2;2;3;2;2;0;1;2;1;2;0;2;0;8;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;;4;3500.0;10;10;10;10;;09;875.0;09;09;09;08;;08;2;0;3;4;0;0;10000
128627;1;1;2006;2;43;S;2;233;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3.0;2;3500.0;10;10;10;10;;09;700.0;08;08;08;08;;07;2;0;97;0;0;0;00000
128666;1;1;2006;2;43;S;2;341;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;6;1.0;5;1100.0;05;06;05;05;;05;183.33;02;03;02;02;;02;2;4;98;0;0;0;10000
