CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;IDIMPH
125254;1;1;2004;2;43;S;2;228;1;;3;1;;5;1;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;5;;5;1870.0;09;09;09;09;;09;374.0;07;07;07;07;;06;1;2;3;4;5;0;10000
125283;1;1;2004;2;43;S;2;245;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;;4;2350.0;10;10;10;10;;10;587.5;09;09;09;08;;08;2;0;1;3;4;0;00100
125710;1;1;2004;2;43;S;2;248;1;;3;1;;4;1;1;1;;1;1;1;2;1;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;1;2;2;2;2;4;1.0;3;1550.0;08;09;09;08;;08;387.5;07;08;07;07;;06;1;2;98;0;0;0;00000
126204;1;1;2004;2;43;S;2;645;1;;3;1;;3;1;1;1;;1;1;1;3;1;1;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;0.0;00;00;00;00;;00;0.0;00;00;00;00;;00;2;0;98;0;0;0;00000
126829;1;1;2004;2;43;S;2;357;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;5;;5;670.0;05;05;05;05;;04;134.0;03;03;03;03;;02;2;0;98;0;0;0;00000
127148;1;1;2004;2;43;S;2;1191;1;;3;1;;5;1;1;1;;1;1;1;2;1;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;;3;2192.0;09;10;10;09;;09;730.67;09;09;09;09;;09;3;0;98;0;0;0;00000
128062;1;1;2004;2;43;S;2;438;1;;3;1;;2;1;1;1;;1;1;1;1;1;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;1800.0;09;09;09;09;;09;900.0;10;10;10;10;;10;2;0;1;0;0;0;00000
128348;1;1;2004;2;43;S;2;400;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;;2;2105.0;09;10;10;09;;09;1052.5;10;10;10;10;;10;2;0;1;0;0;0;00000
129079;1;1;2004;2;43;S;2;241;1;;3;1;;1;1;1;1;;1;1;1;3;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;3;850.0;06;06;06;06;;05;283.33;06;06;06;06;;05;2;0;3;0;0;0;10000
129184;1;1;2004;2;43;S;2;316;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;;4;320.0;02;02;02;02;;02;80.0;02;02;01;01;;01;2;0;3;0;0;0;00000
129476;1;1;2004;2;43;S;2;525;1;;2;1;;1;1;1;1;;1;1;1;1;1;1;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;1000.0;07;07;07;06;;06;500.0;08;08;08;08;;08;1;2;98;0;0;0;00000
129747;1;1;2004;2;43;S;2;220;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;;3;2300.0;10;10;10;09;;10;766.67;09;10;09;09;;09;2;0;98;0;0;0;00000
