CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;IDIMPH
125095;1;1;2007;4;43;S;2;867;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;;2;1976.0;06;06;06;06;;06;988.0;08;08;08;07;;07;2;0;1;0;0;0;10000
125175;1;1;2007;4;43;S;2;347;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;1000.0;03;03;03;03;;03;1000.0;08;08;08;07;;07;1;0;98;0;0;0;00010
126280;1;1;2007;4;43;S;2;962;3;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;4;;2;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;;1;990.0;03;03;03;03;;02;990.0;08;08;08;07;;07;1;0;98;0;0;0;00000
126804;1;1;2007;4;43;S;2;421;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;;2;2700.0;08;08;08;07;;07;1350.0;09;09;09;09;;08;2;0;98;0;0;0;00000
126853;1;1;2007;4;43;S;2;540;1;;2;2;;4;1;1;1;;1;2;2;3;2;1;2;2;1;2;0;1;2;2;2;0;2;0;8;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;;2;650.0;02;02;02;02;;01;325.0;03;03;02;03;;02;1;2;98;0;0;0;00000
126887;1;1;2007;4;43;S;2;265;1;;1;2;;6;2;1;1;;1;2;1;3;1;2;2;1;1;2;0;1;2;2;2;0;2;0;5;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2.0;2;700.0;02;02;02;02;;01;175.0;01;01;01;01;;01;1;0;98;0;0;0;00000
127783;1;1;2007;4;43;S;2;580;1;;6;1;;3;1;1;1;;1;1;1;1;2;2;2;6;3;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;4;;4;7100.0;10;10;10;10;;10;1775.0;10;10;10;09;;09;1;0;2;0;0;0;00010
128009;1;1;2007;4;43;S;2;329;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1.0;2;200.0;01;01;01;01;;01;66.67;01;01;01;01;;01;1;2;98;0;0;0;10000
128163;1;1;2007;4;43;S;2;1151;1;;2;2;;4;2;2;1;;1;1;2;3;1;1;1;2;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;4;;4;770.0;02;02;02;02;;02;192.5;01;02;01;01;;01;2;4;97;0;0;0;00000
128267;1;1;2007;4;43;S;2;343;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;4;4;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1.0;5;726.0;02;02;02;02;;02;121.0;01;01;01;01;;01;1;2;98;0;0;0;00000
128287;1;1;2007;4;43;S;2;350;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;2;2;2;0;1;1;8;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;;2;1100.0;03;04;03;03;;03;550.0;05;05;05;05;;04;1;0;98;0;0;0;00000
128312;1;1;2007;4;43;S;2;359;1;;4;1;;2;1;1;1;;1;1;1;1;2;1;1;4;1;2;0;1;1;1;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;;2;1000.0;03;03;03;03;;03;500.0;04;05;04;04;;03;2;0;1;0;0;0;00000
128457;1;1;2007;4;43;S;2;507;1;;1;2;;4;2;2;1;;1;1;2;3;2;2;2;1;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;;5;756.0;02;02;02;02;;02;151.2;01;01;01;01;;01;1;3;98;0;0;0;00000
128808;1;1;2007;4;43;S;2;352;2;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;3.0;1;1700.0;05;06;05;05;;05;425.0;04;04;03;04;;03;1;0;98;0;0;0;10110
128990;1;1;2007;4;43;S;2;597;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;;1;3500.0;09;09;09;08;;08;3500.0;10;10;10;10;;10;1;0;96;0;0;0;00000
129007;1;1;2007;4;43;S;2;916;1;;3;1;;4;1;1;2;;1;1;2;2;2;2;2;3;1;2;0;2;2;2;0;0;0;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;800.0;02;02;02;02;;02;800.0;07;07;07;06;;06;1;0;98;0;0;0;00000
129155;1;1;2007;4;43;S;2;807;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;3;1970.0;06;06;06;06;;06;656.67;06;06;06;06;;05;2;1;98;0;0;0;00000
129558;1;1;2007;4;43;S;2;428;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1.0;2;1980.0;06;06;06;06;;06;660.0;06;06;06;06;;05;1;0;2;0;0;0;10010
130058;1;1;2007;4;43;S;2;603;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;1;2;2;5;;5;8360.0;10;10;10;10;;10;1672.0;09;10;10;09;;09;2;0;1;3;4;0;00000
130781;1;1;2007;4;43;S;2;391;1;;3;1;;4;2;1;1;;1;1;1;3;2;1;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1.0;6;1150.0;04;04;04;03;;03;164.29;01;01;01;01;;01;2;3;4;0;0;0;10000
131239;1;1;2007;4;43;S;2;800;1;;3;1;;4;1;1;1;;1;2;1;2;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;887.0;03;03;02;02;;02;443.5;04;04;03;04;;03;2;0;1;0;0;0;00000
131251;1;1;2007;4;43;S;2;449;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1.0;2;1000.0;03;03;03;03;;03;333.33;03;03;02;03;;02;1;0;98;0;0;0;10000
131973;1;1;2007;4;43;S;2;292;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;;4;5000.0;10;10;10;10;;10;1250.0;09;09;09;08;;08;2;1;98;0;0;0;00000
