CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;IDIMPH
198614;1;1;2010;1;43;S;2;448;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;1;4000.0;07;07;07;07;;07;2000.0;08;09;08;08;;07;2;0;98;0;0;0;00000
134578;1;1;2010;1;43;S;2;589;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;3800.0;07;07;07;06;;06;1900.0;08;08;08;08;;07;1;0;98;0;0;0;00000
149133;1;1;2010;1;43;S;2;609;1;;8;1;;1;1;1;1;;1;1;1;1;2;2;2;8;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;8600.0;10;10;10;10;;10;2866.67;09;10;10;09;;09;3;0;96;0;0;0;00000
246028;1;1;2010;1;43;S;2;498;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2000.0;03;04;04;03;;03;2000.0;08;09;08;08;;07;1;0;98;0;0;0;00000
208785;1;1;2010;1;43;S;2;597;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;1;2;6900.0;09;09;09;09;;09;2300.0;09;09;09;09;;08;1;0;98;0;0;0;00000
235154;1;1;2010;1;43;S;2;462;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;1;0;1;3000.0;05;06;06;05;;06;3000.0;09;10;10;09;;09;1;0;98;0;0;0;00000
230264;1;1;2010;1;43;S;2;462;2;;3;2;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;2000.0;03;04;04;03;;04;2000.0;08;09;08;08;;07;1;0;98;0;0;0;00000
179114;1;1;2010;1;43;S;2;532;4;;1;1;;4;1;1;1;;1;1;1;1;2;1;2;1;1;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;0;1;1800.0;03;03;03;03;;03;1800.0;08;08;08;08;;07;1;0;98;0;0;0;00000
291283;1;1;2010;1;43;S;2;443;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2400.0;04;05;05;04;;05;2400.0;09;09;09;09;;08;1;0;98;0;0;0;00000
291318;1;1;2010;1;43;S;2;406;2;;3;2;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;2200.0;04;04;04;04;;04;1100.0;06;06;06;05;;05;96;0;98;0;0;0;10000
291902;1;1;2010;1;43;S;2;401;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;4400.0;07;08;08;07;;07;4400.0;10;10;10;10;;10;1;0;98;0;0;0;10010
